auth_capital,city,com_class,com_fullname,com_id,com_intro,com_links,com_location,com_logo,com_name,com_website,com_welfare,day_per_week,detailed_intro,est_date,industry,job_academic,job_deadline,job_detail,job_links,job_title,num_employee,released_time,tag,time_span,update_time,wage
注册资本：70万人民币,上海,公司类型：有限责任公司（自然人投资或控股）,上海穰川信息技术有限公司,统一社会信用代码：91310115MA1K3NK381,致力于成为人才选拔普惠AI的领航者,https://www.shixiseng.com/com/com_clpkopl5vvu0,郭守敬路498号,https://sxsimg.xiaoyuanzhao.com/08/0E/087CBD74D55B7A9F3151AD06F32AD90E.png,麦穗人工智能,http://www.mesoor.com,"['定期团建', '极客氛围', 'mentor带教', '有股权分红', '办公氛围年轻', '硬件火力足', '北清复交']",5天/周,"
2016年，麦穗团队完成核心团队组建，定位甄选领域最棒的技术团队，希望运用人工智能技术切入甄选领域，帮助定位更多适合英才。也许有人会问，AI（人工智能）可以做很多领域，为什么选择甄选作为第一切入点？麦穗认为，其核心其实是对于“人”的理解，是让机器精确了解并绘制每一个人的画像。因而，实现真正意义上的甄选依托的是一套完整的人工智能解决方案。2017年麦穗先后收获2轮战略投资，麦穗希望通过环环相扣的人工智能技术方案，轻松解锁甄选的智能时代，成为人才选拔普惠AI的领航者。",成立日期：2017-03-28,计算机/互联网,本科,2018-04-14,"['职责描述：', '- 开发和优化推荐系统模块', '- 开发和优化分析引擎模块', '- 构建稳定的服务', '- 核心算法后端服务架构的设计、开发、优化', '任职要求：', '- 计算机或相关专业本科以上学历', '- 良好的逻辑思维能力和数据敏感度', '- 优秀的分析和解决问题的能力，对挑战性问题充满激情', '- 良好的团队合作精神，较强的沟通能力', '- 熟悉Python语言编程，有Scala及Akka编程经验者优先，具有良好的开发能力', '- 了解RPC、网络编程、微服务等技术者优先', '- 有高并发、高性能服务系统设计开发经验者优先', '- 可以长期实习（可实习时间超过6个月）或实习转正优先考虑']",https://www.shixiseng.com/intern/inn_4cuinbwdiqro,机器学习开发实习,15-50人,3天前,数据挖掘,10个月,2018-03-17 20:34:51,280-400/天
,北京,,百度在线网络科技（北京）有限公司,,全球最大的中文搜索引擎、最大的中文网站,https://www.shixiseng.com/com/com_d5t90ebdlgth,北京,https://sxsimg.xiaoyuanzhao.com/0A/80/0A4DB3F4159F586B0E419CCFE6A34D80.png,百度,http://www.baidu.com,[],4天/周,,,计算机/互联网,硕士,2018-03-30,,https://www.shixiseng.com/intern/inn_nepbp9hib2yn,百度商业体系机器学习实习生,2000人以上,4天前,数据挖掘,3个月,2018-03-16 14:31:33,150-200/天
注册资本：5000万人民币,上海,公司类型：有限责任公司（自然人投资或控股）,上海七牛信息技术有限公司,组织机构代码：58058395-0,专注为“互联网+”企业与创业者提供数据从管理到大数据分析的一站式服务。,https://www.shixiseng.com/com/com_xlkt9vljeqjt,上海市浦东新区金科路2889弄长泰国际广场A座10层,https://sxsimg.xiaoyuanzhao.com/3B/A7/3B5B3EA0CBDA4ADCE4F4B8993AA2CDA7.png,七牛云,http://www.qiniu.com,"['宽松氛围', '免费水果供应', '美食']",4天/周,"公司介绍：七牛是国内领先的企业级云存储提供商，由存储技术领军人物许式伟创立。七牛通过自身创新的存储2.0以及富媒体云处理技术，专注为“互联网+”企业与创业者提供数据从管理到大数据分析的一站式服务。目前七牛平台已经承载60多万家企业，覆盖终端用户数超过全国整体网民的60%，很多知名创业者以及传统公司转型互联网比如豌豆荚，陌陌，网易，唱吧，蘑菇街，美拍，步步高，oppo, 平安，顺丰等等都在用七牛。许多新兴创业者一旦创业，云存储首选也是七牛，比如足记，知名歌手胡彦斌的牛班等。七牛以帮助企业缩短从想法到产品上线的时间距离为使命，努力让云服务成为打造互联网+的标配支持！",成立日期：2011-08-03,计算机/互联网,本科,2018-09-30,"['工作职责：', '1、参与机器学习方向技术平台软件开发；', '2、参与机器学习平台客户端软件开发；', '3、参与开发深度学习系统，优化资源管理/调度功能，不断优化系统，提高系统效率；', '4、优化深度学习数据管理系统，提升数据访问效率，提高易用性', '5、将技术创新推向亿万用户。', '职责要求：', '1、2019届实习生，统计学、应用数学、计算机相关专业、基础扎实；', '2、熟练掌握机器学习领域基本概念和基础算法者优先，并在如下一个或多个相关方向有深入研究：计算机视觉识别算法，语音识别算法，NLP 算法等；', '3、熟练掌握机器学习者优先，尤其是深度学习，基本算法并有丰富的实践经验者优先；', '4、熟练掌握 C/C++/Go 和脚本语言编程(如 Shell/Python 等)；\xa0', '5、掌握容器及相关编排技术者优先（比如K8S，Mesos等）；', '6、掌握分布式和存储相关知识优先；', '7、有快速学习的能力，宽泛的技术视野，创造性思维，富有想象力，有推进人工智能的理想；', '8、每周保证3个工作日能到岗，保证实习时间能持续6个月以上。']",https://www.shixiseng.com/intern/inn_vnjjkjrq9mir,机器学习平台开发工程师,500-2000人,4天前,软件,7个月,2018-03-16 14:18:48,200-300/天
注册资本：3500 万元 人民币,北京,公司类型：有限责任公司(自然人投资或控股),北京创新方舟科技有限公司,注册号：110108012385837,一家早期投资机构,https://www.shixiseng.com/com/com_6mvhgk07rkip,北京中关村鼎好大厦A座10层创新工场,https://sxsimg.xiaoyuanzhao.com/58/C9/580A9EBBAFF21000BDE4A1DA2947BFC9.png,创新工场,,[],4天/周,"创新工场由李开复博士创办于2009年9月，旨在帮助中国青年成功创业。创新工场是一家早期投资机构，同时为创业者提供全方位的创业服务。作为国内一流的创业平台，创新工场不仅提供创业所需的资金，还针对早期创业所需要的商业、技术、产品、市场、人力、法务、财务等提供一揽子创业服务, 旨在帮助早期阶段的创业公司顺利启动和快速成长。创新工场的投资方向立足于信息产业最热门的领域：移动互联网，数字娱乐、在线教育、智能硬件、智能商务、云计算、电子商务；主要涉足的投资阶段为：种子轮、天使轮和A轮，B轮会有选择的进行跟投。创新工场的基金来自全球投资者，其中既包括顶尖的专业投资机构和战略性投资者，也包括知名家族和个人。他们愿为创业者提供有力支持，共同打造世界级的创业公司。创新工场投资中国最顶尖的创业人才。创新工场所投资的创业者中既不乏曾在大公司担任高管，从事产品、技术、推广等相关工作的业界资深人才；也有曾经连续创业并取得成就的创业者。他们不仅在专业领域有深厚积累、熟知专业领域的方方面面，而且具备优秀的创业者素质。经过几年发展，创新工场已成为科技创业者的摇篮。不仅帮助创业者开创出了一批具有市场价值和商业潜力的产品，而且培育了众多创新人才和新一代高科技企业。创新工场希望通过全方位的支持、高端服务、全球视野和资源，协助创业者最大化的实现创业梦想；同时也期待与国内的创业者、投资者、政府、企业等携手，共同打造健康、良性的创业生态。",成立日期：2009-11-06,互联网/金融,不限,2018-03-30,"['人数：只要条件与岗位符合，水平足够，人数不限。（长期招聘）', '因为公司最近准备积攒简历后集中面试，因此面试时间可能会稍有延迟。如果感觉自己水平不错，可提前加我微信了解进度。', '\xa0', '要求：', '1、顶尖名校全日制在读生，在机器学习相关领域（如图像，NLP，数据挖掘）有一定项目经验积累。', '2、至少熟练掌握一门编程语言，如python，matlab等。如果编程暂时不熟练，数学牛叉也可以考虑。', '3、因为经常需要追踪学习前沿学术论文，因此非常适合同学来做应用研究。', '4、熟悉caffe,tensorflow\xa0等至少一种深度学习框架的同学优先。', '工作方向：', 'NLP：聊天机器人', '图像，视频：场景感知，图片分类，关键点检测', '金融智能：用ai直接赚钱，你懂的。', '商业智能：将人工智能技术应用到实际的商业活动中。', '我们采用的是Google公司的文化，更加看重同学们勤恳工作的态度和快速学习的能力，上班时间没有限制，完全任务导向，氛围非常宽松自由。', '待遇：', '，免费午饭，各种零食水果。此外经常会有微软，Google，NVIDIA等一流公司的科学家以及斯坦福，普林斯顿，伯克利等高校的博士来做交流。', '创新工场人工智能工程院由', '博士担任首任院长，目前的领导成员均为微软（总部），Google，Twitter，IBM等公司的科学家和高级工程师。此外，还有很多大牛正陆续加入中。。。。', '补充说明：', '简历一定要把项目经历和自身掌握的技能详细写清楚，比如具体负责的部分，用到的方法模型，以及效果，有点类似于论文的摘要。项目方面可以是课程大作业。']",https://www.shixiseng.com/intern/inn_epl1bgzmqmkg,机器学习实习生,150-500人,5天前,软件,6个月,2018-03-16 09:33:13,200-300/天
注册资本：1000万,广州,公司类型：有限责任公司(自然人投资或控股),广州麦仑信息科技有限公司,注册号：440108000121286,麦仑致力于AI智能、计算机视觉和深度学习等技术的产业化应用,https://www.shixiseng.com/com/com_end1bis6hcto,广州市天河区花城大道85号 高德置地春广场 A座2304单元,https://sxsimg.xiaoyuanzhao.com/B2/F5/B277E77F2C34DFF7D6831FB8839E7DF5.png,MELUX麦仑,http://www.melux.com,"['周末双休', '五险一金', '包吃', '员工旅游', '年终奖']",4天/周,麦仑是世界顶级的人工智能团队，麦仑致力于AI智能、计算机视觉和深度学习等技术的产业化应用。麦仑积累了世界顶尖的智能技术，由美国硅谷工作十多年的顶级专家带头，基于万亿张图片的超高精度和闪速算法，为庞大的目标市场，提供前所未有的新服务和新模式。麦仑有幸面对一个十万亿级战略新产业崛起的机遇，致力于打造一个伟大的人工智能企业。通过颠覆性新技术的研发、部署和实施，麦仑将造就市场需求的新标准和新趋势，迅速地打破现有局面，逐步促成颠覆性的变化。,成立日期：2015-12-16,计算机/互联网,本科,2018-06-30,"['职位描述：', '1、通过对数据的敏锐洞察，深入挖掘产品潜在价值和需求，进而提供更有价值的服务；', '4、负责编写设计开发文档、设计手册、应用手册相关技术文档。', '\xa0岗位要求：', '1、熟悉大规模数据挖掘、机器学习、自然语言处理、分布式计算中一项或多项技术', '2、了解完整的数据挖掘过程方法论，并有独立完整的建模实践经验优先考虑。', '3、熟练使用R/Python，熟悉C/C++/Java中一种，有Hadoop/Spark等大数据处理经验；', '4、有较强的逻辑思维能力、优良的沟通表达能力及团队合作精神', '公司为新入职员工提供专业指导与培训']",https://www.shixiseng.com/intern/inn_ryfack2n8f2g,机器学习开发工程师,50-150人,5天前,算法,7个月,2018-03-15 16:58:18,250-350/天
注册资本：53760 万元人民币,杭州,公司类型：股份有限公司（上市、自然人投资或控股）,浙江核新同花顺网络信息股份有限公司,注册号：330108000000721,浙江核新同花顺网络信息股份有限公司成立于1995年，是中国证券信息服务业的第一家上市公司,https://www.shixiseng.com/com/com_z1cdny6k5pma,杭州市余杭区文一西路荆常大道交叉口同花顺新大楼,https://sxsimg.xiaoyuanzhao.com/A3/50/A33B2E30E174F721C18420764DF11D50.png,同花顺,,[],5天/周,"浙江核新同花顺网络信息股份有限公司成立于1995年，是中国证券信息服务业的第一家上市公司（股票代码：300033，股票名称：同花顺），目前有员工2500余人。
    公司具有行业最为齐全的产品线，在国内证券交易系统市场占有率高达90%；“同花顺金融服务网”已有上亿注册用户；每日使用“同花顺行情客户端”的用户达几千万；2003年自主研发的手机证券交易系统，是业内最早、技术最为领先，并唯一与中国移动、中国联通、中国电信三大运营商建立起全面合作关系的手机金融信息服务提供商。
    互联网金融信息行业是极具发展潜力的行业，这个行业汇聚了全国各种顶尖人才。同花顺经过十五年坚持不懈和专注发展，造就了最有影响力的行业龙头地位！
    同花顺有激情、平等、开放的创业团队，有完善的职业发展和晋升体系，有竞争力的薪资福利体系，有丰富多彩的员工活动……
    在这里，您可与志同道合的同事们共同探索新技术，共同推动证券投资新模式。
    如果您有激情，您有梦想，您有强烈的进取心……
    就请加入我们，一起赢现在！赢未来！
    我们热忱欢迎您的加盟！",成立日期：2001-08-24,计算机/互联网,硕士,2018-03-27,"['可接受暑期实习', '岗位职责：', '1.负责同花顺 语音项目组 机器学习相关工作的进行', '\xa0\xa0\xa0\xa0', '2.负责语音识别/语音合成/声纹识别 其中一个模块的研究工作', '3.研究最新机器学习，深度学习算法，优化改进语音项目引擎', '岗位要求：', '1. 211，985硕士以上学历', '2. 对自然语言处理、语音识别等机器学习相关项目的架构、算法有浓厚兴趣', '3. 良好的算法基础，熟悉C/C++ Java Python或其他任何语言', '4. 有中文文本处理经验或机器学习算法经验优先', '5. 全职进行实习', '专业的技术团队，并提供留用机会~']",https://www.shixiseng.com/intern/inn_ewbcn9wpv6qx,同花顺--深度/机器学习实习生,2000人以上,5天前,算法,7个月,2018-03-15 16:32:21,120-240/天
注册资本：3000 万元,北京,公司类型：有限责任公司(自然人投资或控股),北京真机智能科技有限公司,注册号：110108021578303,国内第一家专注为物流最后一公里提供机器人解决方案的人工智能团队,https://www.shixiseng.com/com/com_p8dtguz3pbfr,北京市海淀区五道口中关村智造大街D座,https://sxsimg.xiaoyuanzhao.com/2A/8C/2AB2B074171217A93244C452E9FB3D8C.png,真机智能,http://www.zhenrobot.com,"['行业大咖', '顶尖产品', '精益创业', '接受应届生', '五道口', '清华', '有创意有乐趣', '行业革新者', '硅谷風投', '无人车']",4天/周,真机智能是国内第一家专注为物流最后一公里提供机器人解决方案的人工智能团队，已获顶级风投注资。 现诚招实习生，计算机系/汽车系/電子系/机械系/机器人专业相关的你。如果你想拥抱未来，在快速上升团队获得期权，全職，甚至合伙人机会，请直接带简历电邮！,成立日期：2016-07-06,"计算机/互联网,机械制造",本科,2019-03-02,"['企业介绍： \xa0 \xa0', '真机智能是国内第一家专注为物流最后一公里提供机器人解决方案的人工智能团队，已获顶级风投注资。如果你想拥抱未来，在快速上升团队获得期权，全職，甚至合伙人机会，请直接带简历电邮！ \xa0 \xa0', '工作描述', '工作要求', '加分项']",https://www.shixiseng.com/intern/inn_rlqgs4gpi70x,物流机器人-深度学习工程师,15-50人,5天前,算法,5个月,2018-03-15 13:33:40,200-250/天
注册资本：5450 万元 美元,上海,公司类型：有限责任公司(台港澳法人独资),国际商业机器（中国）投资有限公司,注册号：100000400002678,全球最大的信息技术和业务解决方案公司,https://www.shixiseng.com/com/com_ptbyajxeywkm,IBM软件研发中心 | 海淀区上地中关村软件园,https://sxsimg.xiaoyuanzhao.com/E8/B8/E8F07BF935E752153178F909BB80C0B8.jpg,IBM,http://www.ibm.com,"['一周休两天', '出国深造', '开放自由', '高大上活动']",5天/周,世界500强大公司R&D的职位,成立日期：1992-03-31,计算机/互联网,硕士,2018-04-07,,https://www.shixiseng.com/intern/inn_9if6xeuz4qkf,IBM机器学习模型研发,2000人以上,6天前,软件,7个月,2018-03-14 21:35:30,160-240/天
注册资本：无,深圳,公司类型：有限合伙,深圳市君泽利投资发展企业(有限合伙),注册号：440304602283749,老牌私募,https://www.shixiseng.com/com/com_ieubu3ugfpnt,深圳北站,https://sxsimg.xiaoyuanzhao.com/42/0C/4289B0A87B6B0F131E9D15C9B77FAB0C.jpg,君泽利,http://jzlfund.com,"['接收应届生', '牛人同事', '团队优异', 'dotgeek']",5天/周,2011,成立日期：无,金融,本科,2018-12-31,"['1. 帮助基金经理提取/清洗财务, 交易, 新闻, 公告等数据.', '2. 运用各种机器学习方法, 分析数据规律, 提交研究报告.\xa0', '3. 辅助提高回测交易系统的运算速度和性能表现.', '1. 一流大学理工类学生(计算机, 软件, 数学, 物理优先)', '2. 编程熟练, 细心踏实.', '3. 了解基本的机器学习方法, 有Github项目优先.', '4. 实习4个月以上; 表现优秀者可以转正.', '(PS: 办公室座位有限, 不定时有实习生退出, 所以简历可以重复投递)']",https://www.shixiseng.com/intern/inn_rtxbwdg1vaps,机器学习数据分析师,少于15人,6天前,软件,5个月,2018-03-14 21:23:22,50-100/天
注册资本：100万人民币,上海,公司类型：有限责任公司（自然人独资）,唯衣（上海）网络科技有限公司,统一社会信用代码：91310104MA1FR2YX16,一家用人工智能技术驱动服装行业变革的技术企业,https://www.shixiseng.com/com/com_ozqo1q9ovl0j,上海市徐汇区虹桥路333号交大慧谷科技园606室,https://sxsimg.xiaoyuanzhao.com/E1/CA/E18AE17C805CE8CFFBE541C0CAF44ACA.png,WeiyiTech,,"['人工智能', '机器学习', '数据科学', '新零售', '人工智能大拿带队传授', '高智商团队', '名企高管背景', '名校团队高学历', '学习最前沿实战科技', '前（钱）途无量']",3天/周,"WeiyiTech Vison: AI Powers FashionWeiyiTech is a startup company focusing on developing and applying AI technology into apparel and Fashion industry requirements. The team members come from famous AI companies, successful leadership from world Top500 companies, graduated from Shanghai Jiaotong University and other famous universities. Having the industry insights and AI technology, WeiyiTech is improving the industry effectiveness through breakthrough technology and methodology.WeiyiTech is awarded as one of Most Important Startup Companies by Shanghai government in 2017.",成立日期：2016-04-26,计算机/互联网,不限,2018-03-31,"['职位： Machine Learning Engineer', '实习预期收获： 人工智能团队大拿带队，免费培训顶尖AI技术、算法、实战经验。通过实习学习到知识、增长能力、倍增自己的身价、未来有广阔的发展机会。', 'Job description', 'This\r\nposition focuses on AI applications using advanced analytics, machine learning and\r\ndeep learning approaches. Machine learning solutions include image/video\r\nrecognition, natural language processing, and information extraction in retail,\r\nfinance, automotive, transportation, heath, energy and public sectors. This position\r\nis responsible for designing, coding/optimizing and testing the software\r\ncomponents required to complete AI solution.', 'Duties will include designing machine learning solutions\r\nbased on business requirements,\r\ndevelopment, optimization, and testing of AI solutions. Individual will also be\r\nrequired to work closely with clients to conduct technical and proof of concept.', 'Required qualifications:', '·\xa0\xa0\xa0\xa0\xa0\xa0\r\nBS\r\ndegree in Computer\r\nScience, Computer Engineer, Electrical Engineer, Applied Mathematics, Machine\r\nLearning, Robotics, Statistics or related', '·\xa0\xa0\xa0\xa0\xa0\xa0\r\nUnderstanding\r\nof machine learning (linear regression, logistic regression, decision tree, naïve\r\nBayes, svm, k-means, random forest, etc)\xa0', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\nHands-on\r\nexperience with machine learning', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\nExperience on Python/R, familiar with machine learning\r\npackages', 'Preferred qualifications:', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\nMS/PhD in Computer Science, Computer Engineer, Electrical\r\nEngineer, Applied Mathematics, Machine Learning, Robotics, Statistics or related', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\nExperience\r\non recommender system, NLP, image/video\r\nprocessing tasks.', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\nUnderstanding\r\nof deep learning (CNN, RNN, backpropagation, SGD, activate function, batch\r\nnormalization, dropout, etc)', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\nExperience\r\nimplementing algorithms from latest research results.', 'Learning opportunities:', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\nSenior expert in AI applications will coach\r\nand lead you, to learn the firsthand knowledge & experience from famous\r\n& advanced world AI team.', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\nCooperate with top class team members.', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\nQualified\r\ntrainees will be recommended to world top AI companies to pursue future career\r\ndevelopment.', 'Allowance:', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\nThis position will get good, first hand\r\nadvanced training by AI expert for free. There is no monthly salary. The\r\nallowance is RMB20 per day for lunch.', 'Company background', 'WeiyiTech\r\nis a startup company focusing on developing and applying AI technology into\r\nindustry requirements. The team members come from famous AI companies,\r\nsuccessful leadership from world Top500 companies, graduated from Shanghai\r\nJiaotong University and other famous universities. Having the industry insights\r\nand AI technology, WeiyiTech is improving the industry effectiveness through\r\nbreakthrough technology and methodology.', 'WeiyiTech\r\nis awarded as one of Most Important Startup Companies by Shanghai government in\r\n2017.']",https://www.shixiseng.com/intern/inn_jtfqkbd1mqyu,人工智能机器学习工程师,少于15人,6天前,算法,3个月,2018-03-14 20:56:58,20-30/天
注册资本：2500万美元,上海,公司类型：有限责任公司(台港澳法人独资),竹间智能科技（上海）有限公司,注册号：310141400030873,人工智能新秀，致力打造中国市场上首款人工智能伴侣,https://www.shixiseng.com/com/com_ic51d88mpdgx,北京市海淀区清华同方科技广场B座,https://sxsimg.xiaoyuanzhao.com/AA/BA/AA9F7958CAB0C0F9FCEB925CFE809EBA.png,竹间智能,http://www.emotibot.com,"['智能机器人', '自由灵活', '晋升前景', '适合大学生']",3天/周,竹间智能科技 (Emotibot Technologies) 由前微软亚洲工程院副院长简仁贤先生创办，致力打造中文市场上首款人工智能伴侣，以情感计算研究为核心，深度学习等尖端技术为基础，满足广大用户的日常生活和工作所需。未来的人机交互将以对话为中心，竹间的人工智能技术提供了首个双向交互的对话系统，深度的图像识别、语音辨识、多模态的情感理解技术。Emotibot和 MIT的两大人工智能实验室的科学家有深度的合作，领先人工智能技术的发展。竹间智能科技(上海)有限公司(Emotibot Technologies Limited)致力于打造面向中国市场的首款人性化的，以情感计算领域研究为核心，并结合满足用户刚需功能的人工智能。我们的创业团队有来自微软，百度，盛大等互联网公司的机器人极客们，联手麻省理工学院，复旦大学等海内外高校的优秀科学家，诚招各位人工智能，大数据，及物联网领域的志同道合的创业者，以超前扎实的技术为基础，接地气的产品为推动力，打造新一代以人为本的智能互联网产品。 ,成立日期：2015-08-25,计算机/互联网,本科,2018-03-31,"['岗位职责：', '任职要求：', '来到这里的你：', '1. \xa0将和来自国内外名校、世界顶尖企业的技术大牛一起解决问题，技术氛围浓厚。', '3. \xa0公司已在金融、电商、运营商等大型企业拿下具有标杆意义的项目，可以将技术落地在真实应用场景，接触最前沿的技术解决方案。']",https://www.shixiseng.com/intern/inn_ypk377zr2yas,机器学习实习生,150-500人,6天前,算法,6个月,2018-03-14 17:52:52,200-300/天
注册资本：1万元人民币,南京,公司类型：外商投资公司分公司,趋势科技（中国）有限公司南京分公司,组织机构代码：77396049-2,全球最大的独立安全软件的提供商，全球公认的服务器、虚拟化以及云安全领域的领军者,https://www.shixiseng.com/com/com_91evzs82kjhc,南京市软件大道48号苏豪国际广场B座 趋势科技,https://sxsimg.xiaoyuanzhao.com/6E/6F/6E1F2A5FACA157DA6BADE462CDC6C26F.png,趋势科技,http://www.trendmicro.com.cn,"['外资', '有期权', '社会保险', '高薪水', '待遇好', '全面发展', '各种福利', '硅谷血统', '程序', '成长快']",4天/周,"趋势科技创建于1988年，目前在全球50多个国家和地区设有分公司，员工总数超过5000人。趋势科技是全球互联网内容安全的领导品牌，致力于保障企业及消费者交换数字信息环境的安全。趋势科技是全球最大的独立安全软件提供商，已是全球公认的服务器、虚拟化和云安全领域的全球领军者，业已荣膺“全球虚拟化安全市场第一”，“全球服务器安全市场第一”以及“全球云安全市场第一”殊荣。
 
      作为内容安全领域的领军企业，趋势科技提供与企业生态系统无缝集成的安全解决方案以保障企业及个人用户交换数字信息环境的安全，并赋予企业有效管理风险的能力。趋势科技的安全解决方案可用于跨细分市场的所有常用计算平台，从而服务于个人用户、中小企业以及大型企业用户。

 
      趋势科技专注的领域涵盖：数据中心和云服务，邮件和通讯安全，数据中心安全，网络安全，智能防护云，终端和移动以及风险管理等。趋势科技的网络防恶意软件专利是行业的知识产权典范。趋势科技在全球拥有 15 个恶意软件实验室（TrendLabs），可以涵盖世界各地的威胁。在硅谷、中国、中国台湾、 加拿大、 德国、英国和其他 5 个国家/地区，趋势科技建立了 11 个研发中心，构建的网络可持续监控全球威胁和局部地区威胁，遍布全球各地的1,500余名趋势科技安全专家可为各国家和地区的用户提供7×24的全天候响应及技术支持服务。

      全球 50 强企业中的 48 家都选用趋势科技的解决方案，其中囊括全球10大汽车公司和10大电信公司。在中国，趋势科技的表现也很抢眼，在中国500强企业中，77%已经使用了趋势科技的解决方案，其中包括70%以上的银行、80%的证劵公司、65%的汽车制造商和50%的保险公司。

      1997年8月，趋势科技在南京成立趋势科技中国研发中心(CDC)，目前该中心已成为趋势全球第二大研发中心。目前趋势科技中国研发中心已有500多名员工，是趋势科技全球第二大研发中心，目前中国研发中心已申请和获得多项美国专利技术。",成立日期：2005-04-18,计算机/互联网,本科,2018-03-28,"['工作职责:', '1. 协助机器学习系统产品化', '2. 协助进行特征提取与分析', '3. 协助研究员的其他工作', '任职资格：']",https://www.shixiseng.com/intern/inn_zzs6smfpsukt,实习生-机器学习,2000人以上,6天前,云计算/大数据,7个月,2018-03-14 15:25:18,149-151/天
注册资本：217128万元人民币,北京,公司类型：有限责任公司(自然人投资或控股),北京百度网讯科技有限公司,注册号：110108002734659,全球最大的中文搜索引擎、最大的中文网站,https://www.shixiseng.com/com/com_ll8uyo9rfefe,百度科技园,https://sxsimg.xiaoyuanzhao.com/3E/3D/3E1F42C4AC29CDADFB729234AF43E03D.jpg,百度,http://www.baidu.com,"['氛围爆好', '舒适的办公环境', '领导NICE', '精英多多', '咖啡茶水自助', '自由氛围', '法定节假日']",5天/周,百度（纳斯达克：BIDU），全球最大的中文搜索引擎、最大的中文网站。百度拥有数万名研发工程师，这是中国乃至全球最为优秀的技术团队。这支队伍掌握着世界上最为先进的搜索引擎技术，使百度成为中国掌握世界尖端科学核心技术的中国高科技企业，也使中国成为美国、俄罗斯、和韩国之外，全球仅有的4个拥有搜索引擎核心技术的国家之一。,成立日期：2001-06-05,计算机/互联网,本科,2018-09-30,"['【工作职责】', '-基于大规模用户行为，以效果为目标，建立并优化推荐系统的基础算法和策略', '-应用机器学习等尖端技术，针对海量信息建模，挖掘潜在商业价值', '-负责在线广告投放系统的核心技术创新与优化', '-提高在线广告的相关度、用户体验、投放效果及变现能力', '【任职资格】', '-良好的逻辑思维能力，和数据敏感度，能能够从海量数据中发现有价值的规律', '-具备大规模推荐系统的研发经验', '推荐算法设计和实现', '推荐系统评估方法研究', '-对', '、机器学习感兴趣，并有一定的理论和实践背景', '-具备良好的数据敏感度和大规模数据处理能力', '-优秀的分析和解决问题的能力，对挑战性问题充满激情', '-具备良好的团队合作精神，较强的沟通能力，具备良好的技术领导能力']",https://www.shixiseng.com/intern/inn_otlrzg6kz4zq,北京_策略（机器学习/数据挖掘）实习生,2000人以上,6天前,算法,6个月,2018-03-14 13:57:57,170-220/天
注册资本：4000 万元 美元,北京,公司类型：有限责任公司(台港澳法人独资),北京搜狗科技发展有限公司,注册号：110000410281598,搜狗是中国互联网行业的创新标杆性企业，是中国用户规模第四大互联网公司。,https://www.shixiseng.com/com/com_2atx1z5ay66t,北京市海淀区中关村东路1号院，搜狐网络大厦,https://sxsimg.xiaoyuanzhao.com/A0/70/A003A27F68874AF7D13FA263318CFB70.jpg,搜狗,http://www.sogou.com,[],4天/周,搜狗是搜狐公司的旗下子公司，于2004年8月3日推出，目的是增强搜狐网的搜索技能，主要经营搜狐公司的搜索业务。在搜索业务的同时，也推出搜狗输入法、搜狗高速浏览器。2010年8月9日搜狐与阿里巴巴宣布将分拆搜狗成立独立公司，引入战略投资，注资后的搜狗有望成为仅次于百度的中文搜索工具。,成立日期：2006-02-08,互联网,本科,2018-03-27,"['工作职责：', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n基于机器学习（强化学习）的量化投资分析（基金方向）', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n基于多维度数据的特征挖掘，分析；', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n特征提取，算法验证', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n数据获取，清洗', '任职要求：', '、 硕士及以上学历，计算机、统计学、数学、金融学相关专业', '、 熟悉强化学习理论与工程实践。', '、 熟悉', '，', '，', '。', '、 熟练使用', '或', '或', '语言之一。', '符合以下条件一条或多条优先考虑：', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n熟悉', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n在', '，天池，或国内外其他公开竞赛中取得', '以上排名。', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n有个人技术博客或在各技术社区活跃', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n有数据建模分析经验。']",https://www.shixiseng.com/intern/inn_mjaaycr0zld2,机器学习（强化学习）算法实习生,2000人以上,6天前,算法,4个月,2018-03-14 11:51:04,160-200/天
