comment_id,content,create_time,device,origin_comment_avatar_key,origin_comment_comment_id,origin_comment_content,origin_comment_create_time,origin_comment_device,origin_comment_up_num,origin_comment_user,origin_comment_videoId,up_num,user_avatar_key,user_nickname,videoId
105186992,人家是开玩笑的啦，干嘛那么当真，这样节目才有看点啊，而且，金马影后不需要耍大牌，她自己就是大牌啊。。,20小时前,phone,https://avatar.hitv.com/6/ff26f5e4/b409m96n9l22ma4sr340?x-oss-process=style/medium,0.0,马思纯？一线明星？跟我闹呢？  包袱很大莫,,pc,3.0,娇了i,4337140.0,0,https://eximg.hitv.com/2/mava2_WERBBLDGhRB9rDZNsfyCviN6RPUBx5l7.jpg,Mike最帅,4337140
105187178,这期剪辑的不好，过程不精彩&hellip;还是上一季比较精彩,20小时前,phone,,,,,,,,,0,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,634510545,4337140
105187371,小撒不在啊,20小时前,phone,,,,,,,,,0,https://avatar.hitv.com/5/ec5e5d77/b63feh5mugg6ub4np5kg?x-oss-process=style/medium,倩玲珑zql,4337140
105186477,大侦探官方微博说过的，每一期节目必须要有漏洞的&hellip;&hellip;,21小时前,pad,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,0.0,如果人没有死就是有人证，还怎么继续,,pc,0.0,mg88524034qJi,4337140.0,0,https://avatar.hitv.com/6/72fec788/WOUmxZzZyWKez_Y-?x-oss-process=style/medium,威猛霸气的天线宝宝,4337140
105186147,感觉何炅是真心累啊，提出来的点没有人回应，还有第一次投票时的无奈，其他人都是几脸的茫然，完全找不到重点。,22小时前,phone,,,,,,,,,2,https://avatar.hitv.com/6/7fc20289/WOUL1ZzZyWKeux5_?x-oss-process=style/medium,阳光明媚94QpX,4337140
105185352,小白呢,23小时前,phone,,,,,,,,,0,https://avatar.hitv.com/6/3c382bf8/b3ujda6n9l22hq53st20?x-oss-process=style/medium,QQ_9IMcikAFpgri,4337140
105185355,小白,23小时前,phone,,,,,,,,,0,https://avatar.hitv.com/6/3c382bf8/b3ujda6n9l22hq53st20?x-oss-process=style/medium,QQ_9IMcikAFpgri,4337140
105185356,大勋,23小时前,phone,,,,,,,,,0,https://avatar.hitv.com/6/3c382bf8/b3ujda6n9l22hq53st20?x-oss-process=style/medium,QQ_9IMcikAFpgri,4337140
105185533,期待何老师4月20日周五的向往的生活，哈哈😄,22小时前,pad,,,,,,,,,3,https://avatar.hitv.com/5/ade10060/b4p47ilmugg8nvto2ofg?x-oss-process=style/medium,快乐天使33Lyu,4337140
105185596,周五：向往的生活            周六：快本、我侦        哈哈😄        何老师罢屏罢屏罢屏,22小时前,pad,,,,,,,,,4,https://avatar.hitv.com/5/ade10060/b4p47ilmugg8nvto2ofg?x-oss-process=style/medium,快乐天使33Lyu,4337140
105185023,不知道别瞎比比，明星大侦探4在下半年播出，何老师亲自说的,23小时前,phone,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,0.0,你怎么等明星大侦探？已经播完了好吗？在这里骗赞，蹭热度，不要脸,,pc,1.0,Ryan36rAs,4337140.0,3,https://avatar.hitv.com/6/9999b280/bb51udun9l25ahcoem80?x-oss-process=style/medium,墨十七29YHX,4337140
105184998,希望小白来,23小时前,phone,,,,,,,,,0,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,mg00295241oNv,4337140
105183272,呵呵,1天前,pad,https://avatar.hitv.com/6/c5f74239/b5ecjjmn9l22hq5gg0dg?x-oss-process=style/medium,0.0,还是鬼鬼好....鬼鬼给人的感觉就是真实...天然可爱的那种感觉,,pc,3.0,欧妮般的ONEYUAN,4337140.0,0,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,ss359658,4337140
105182688,期待撒撒,1天前,phone,,,,,,,,,1,https://avatar.hitv.com/6/da59203f/bafa7aen9l258vjb7kj0?x-oss-process=style/medium,一样99bNE,4337140
105181334,不要给鬼鬼招黑行么 还说你就是个披皮黑？？,1天前,pad,https://avatar.hitv.com/6/c5f74239/b5ecjjmn9l22hq5gg0dg?x-oss-process=style/medium,0.0,表示不喜欢纯..总感觉她比较做作,,pc,4.0,欧妮般的ONEYUAN,4337140.0,0,https://avatar.hitv.com/6/8821e8d7/b3p0cj6n9l22phf3ngmg?x-oss-process=style/medium,世界第一下分王,4337140
105179544,想扛双北大旗！,1天前,pad,,,,,,,,,1,https://avatar.hitv.com/5/f9fa79ba/b9gqqpen9l25cmp2lrl0?x-oss-process=style/medium,SHI37ZMC,4337140
105178406,如果人没有死就是有人证，还怎么继续,1天前,pad,,,,,,,,,0,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,mg88524034qJi,4337140
105178142,表示不喜欢纯..总感觉她比较做作,1天前,phone,,,,,,,,,6,https://avatar.hitv.com/6/c5f74239/b5ecjjmn9l22hq5gg0dg?x-oss-process=style/medium,欧妮般的ONEYUAN,4337140
105178163,还是鬼鬼好....鬼鬼给人的感觉就是真实...天然可爱的那种感觉,1天前,phone,,,,,,,,,6,https://avatar.hitv.com/6/c5f74239/b5ecjjmn9l22hq5gg0dg?x-oss-process=style/medium,欧妮般的ONEYUAN,4337140
105177681,就是喜欢大张伟,1天前,phone,https://avatar.hitv.com/5/4ba096b2/b3od4uen9l22g8dipnbg?x-oss-process=style/medium,0.0,怎么老是有大张伟，有他的都不想看,,pc,0.0,唐勇27UaW,4337140.0,0,https://avatar.hitv.com/6/35ff0623/b4k8f8dmugg8nvtmu4h0?x-oss-process=style/medium,09小仙女,4337140
105176348,额，这是一个导演组，是姊妹片,1天前,pad,https://avatar.hitv.com/6/1c4e1568/WOTyZ5zZyWKepdGL?x-oss-process=style/medium,0.0,明摆的抄袭,,pc,0.0,永爱闺蜜31sXC,4337140.0,0,https://avatar.hitv.com/5/45a0103b/WOUqTZzZyWKe0pVL?x-oss-process=style/medium,丸子momo,4337140
105175989,没有撒贝宁和王鸥都不好笑了,1天前,pc,,,,,,,,,8,https://avatar.hitv.com/6/4c61b1b6/bb853rmn9l25cmpm13ag?x-oss-process=style/medium,亲爱的小孩82PBr,4337140
105175665,期待着明星大侦探,1天前,phone,,,,,,,,,7,https://eximg.hitv.com/2/mava2_pxCTqf4uYIIqX3KAVwZz5nMATXizh8B7.jpg,倔强姑凉724,4337140
105175688,因为何炅看的，希望越来越好,1天前,phone,,,,,,,,,8,https://eximg.hitv.com/2/mava2_tawpFaRckng7LpKkcEWt6bn8OZf6gTwq.jpg,有你的瑾年才安好44Sen,4337140
105174958,98年&hellip;&hellip;我还没出生&hellip;&hellip;🌚,1天前,phone,,,,,,,,,3,https://eximg.hitv.com/2/mava2_sE4Pt40oT28t0gAflin3RWBJgWN3GOOl.jpg,达家的馨儿吖,4337140
105174223,晨晨 哈哈哈,1天前,phone,,,,,,,,,0,https://avatar.hitv.com/5/07ac83fb/WOUofpzZyWKe0S-N?x-oss-process=style/medium,_Kiwifruit_,4337140
105173977, 我看看,1天前,phone,https://avatar.hitv.com/6/bc970691/WOUvBpzZyWKe1fAU?x-oss-process=style/medium,0.0,明星大侦探第四季在2018年下半年播出,,pc,4.0,杨洋的老婆1,4337140.0,0,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,mg40642286lau,4337140
105173733,喜欢何老师,1天前,phone,https://eximg.hitv.com/2/mava2_7ULA1jgB0yvz8P4fdqmx2Uz26rvWBLdh.jpg,0.0,因为何炅一直追到现在,,pc,13.0,月来瑞炅,4337140.0,2,https://eximg.hitv.com/2/mava2_Tp3xiRjfPPZAirubnsq3TnHe6itBjPwu.jpg,颖兔的昕上人,4337140
105173736,喜欢纯纯,1天前,phone,,,,,,,,,3,https://eximg.hitv.com/2/mava2_Tp3xiRjfPPZAirubnsq3TnHe6itBjPwu.jpg,颖兔的昕上人,4337140
105173743,邓伦其实蛮可爱的啊,1天前,phone,,,,,,,,,9,https://eximg.hitv.com/2/mava2_Tp3xiRjfPPZAirubnsq3TnHe6itBjPwu.jpg,颖兔的昕上人,4337140
105172768,看，这雪停了,2天前,phone,,,,,,,,,4,https://avatar.hitv.com/6/2a7f19b4/b5su33dmugg6ub4k66hg?x-oss-process=style/medium,落梦琉璃,4337140
105172787,还是更喜欢明星大侦探,2天前,phone,https://avatar.hitv.com/5/39e856fb/WOUaUZzZyWKexncL?x-oss-process=style/medium,0.0,段位比明星大侦探要低好几级，是不是太黑暗的故事内容过不了审核呀？😄重温前三季去了。,,pc,14.0,vivi55PqB,4337140.0,4,https://eximg.hitv.com/2/mava2_iLTmMfT8vRmjtQbKF1rQvCpVlyxfSyBR.jpg,白楚曦_薇天,4337140
105172845,感觉景搭的和《请回答1988》有点像呢，瞬间想起来剧情了😂,2天前,pad,,,,,,,,,4,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,mg40534885Qqd,4337140
105172535,马思纯？一线明星？跟我闹呢？  包袱很大莫,2天前,phone,https://avatar.hitv.com/5/7c28a5cf/b7tfjnlmugg6brhjrsgg?x-oss-process=style/medium,0.0,在等待明星大侦探的时候看我是大侦探，希望我侦一期比一期精彩。推理过程在细腻些。小白啥时候来啊、敬亭山上大勋花开啊(人 &bull;͈ᴗ&bull;͈)۶♡♡比心心,,pc,2.0,孙熠17NSg,4337140.0,3,https://avatar.hitv.com/6/ff26f5e4/b409m96n9l22ma4sr340?x-oss-process=style/medium,娇了i,4337140
105172561,把马思纯换了吧,2天前,phone,https://avatar.hitv.com/5/7c28a5cf/b7tfjnlmugg6brhjrsgg?x-oss-process=style/medium,0.0,在等待明星大侦探的时候看我是大侦探，希望我侦一期比一期精彩。推理过程在细腻些。小白啥时候来啊、敬亭山上大勋花开啊(人 &bull;͈ᴗ&bull;͈)۶♡♡比心心,,pc,2.0,孙熠17NSg,4337140.0,3,https://avatar.hitv.com/6/ff26f5e4/b409m96n9l22ma4sr340?x-oss-process=style/medium,娇了i,4337140
105171431,其实更喜欢明星大侦探，剧情更精彩,2天前,phone,,,,,,,,,5,https://avatar.hitv.com/5/af8a3ca7/b7ecvaen9l25cmodumug?x-oss-process=style/medium,小草51Jus,4337140
105171313,为什么第2期看不了？？？,2天前,phone,,,,,,,,,3,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,SheepYR,4337140
105171254,马思纯这集过来都很嫌弃的样子,2天前,phone,,,,,,,,,4,https://avatar.hitv.com/6/ff26f5e4/b409m96n9l22ma4sr340?x-oss-process=style/medium,娇了i,4337140
105170587,细思恐极。。金粉世家的导演去世了,2天前,pad,,,,,,,,,6,https://avatar.hitv.com/6/85370ddf/b9i5p7lmugg6i6ajt1og?x-oss-process=style/medium,四叶草59bmc,4337140
105170329,最爱我白~,2天前,phone,https://avatar.hitv.com/5/7c28a5cf/b7tfjnlmugg6brhjrsgg?x-oss-process=style/medium,0.0,在等待明星大侦探的时候看我是大侦探，希望我侦一期比一期精彩。推理过程在细腻些。小白啥时候来啊、敬亭山上大勋花开啊(人 &bull;͈ᴗ&bull;͈)۶♡♡比心心,,pc,2.0,孙熠17NSg,4337140.0,2,https://eximg.hitv.com/2/mava2_iLTmMfT8vRmjtQbKF1rQvCpVlyxfSyBR.jpg,白楚曦_薇天,4337140
105170336,还是更喜欢明星大侦探，还有没有？等我白,2天前,phone,https://avatar.hitv.com/5/39e856fb/WOUaUZzZyWKexncL?x-oss-process=style/medium,0.0,段位比明星大侦探要低好几级，是不是太黑暗的故事内容过不了审核呀？😄重温前三季去了。,,pc,14.0,vivi55PqB,4337140.0,2,https://eximg.hitv.com/2/mava2_iLTmMfT8vRmjtQbKF1rQvCpVlyxfSyBR.jpg,白楚曦_薇天,4337140
105169464,小白还会来吗，好喜欢他！脸小小的，脑洞特别开！,2天前,phone,https://avatar.hitv.com/5/7c28a5cf/b7tfjnlmugg6brhjrsgg?x-oss-process=style/medium,0.0,在等待明星大侦探的时候看我是大侦探，希望我侦一期比一期精彩。推理过程在细腻些。小白啥时候来啊、敬亭山上大勋花开啊(人 &bull;͈ᴗ&bull;͈)۶♡♡比心心,,pc,2.0,孙熠17NSg,4337140.0,0,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,mg85644032HzT,4337140
105168181,这个不是明星大侦探，明星大侦探上一季结束的时候他们说了因为导演怀孕了要生孩子了所以暂时不会出下一季，这个是姐妹篇，虽然不是原班人马也没有那么精彩，但已经很棒了，我觉得挺好看的。如果不喜欢就再等等，下一季会出的,2天前,pc,,,,,,,,,11,https://avatar.hitv.com/5/bfe80fe3/b6603mtmugg6rpuu2ul0?x-oss-process=style/medium,WECHAT_9J9Fmc8nQFSN,4337140
105169211,何老师都说了是姊妹节目，同一个制作组的,2天前,pad,https://avatar.hitv.com/6/1c4e1568/WOTyZ5zZyWKepdGL?x-oss-process=style/medium,0.0,明摆的抄袭,,pc,0.0,永爱闺蜜31sXC,4337140.0,0,https://eximg.hitv.com/2/mava2_Vmujg0Xg3ETUHQLN53vgOkOfc6Af9IJF.jpg,大佬家的歪歪,4337140
105165931,那一年《风中有朵雨做的云》真的是红遍大江南北，96年孟庭苇作为台湾唯一一位受邀春晚的女歌手在春晚演唱这首歌，一袭白裙，掩不住的羞涩却纯的不是人间烟火。,2天前,phone,,,,,,,,,6,https://userpic.api.max.mgtv.com/AOC146701382583521764c80d40da16880f14e31151799ab48e@1wh_1e_1c_0o_0l_60h_60w_90q_1pr,苏魏言,4337140
105167403,明摆的抄袭,2天前,phone,https://avatar.hitv.com/6/1c4e1568/WOTyZ5zZyWKepdGL?x-oss-process=style/medium,0.0,抄袭明星大侦探,,pc,0.0,永爱闺蜜31sXC,4337140.0,0,https://avatar.hitv.com/6/1c4e1568/WOTyZ5zZyWKepdGL?x-oss-process=style/medium,永爱闺蜜31sXC,4337140
105167395,抄袭明星大侦探,2天前,phone,,,,,,,,,6,https://avatar.hitv.com/6/1c4e1568/WOTyZ5zZyWKepdGL?x-oss-process=style/medium,永爱闺蜜31sXC,4337140
105166819,明星大侦探和我是大侦探是姐妹篇,2天前,phone,,,,,,,,,12,https://avatar.hitv.com/6/c6a79bcf/b5uc2glmugg6q0hbn9a0?x-oss-process=style/medium,梦29ISc,4337140
105166639,没认真看就来着评论了？,2天前,phone,https://avatar.hitv.com/6/2d1e6b0e/b3kg69en9l22j8vu2gfg?x-oss-process=style/medium,0.0,这期为什么没有张若昀呢？？！不开心！哼！,,pc,1.0,玩CF的熊猫,4337140.0,0,https://avatar.hitv.com/6/90737df6/WOUVHZzZyWKewkNh?x-oss-process=style/medium,小青平1,4337140
105166664,撒撒是央视的，这个是台综,2天前,phone,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,0.0,撒撒，这期怎么没有撒撒？,,pc,2.0,mg92409105Fhk,4337140.0,2,https://avatar.hitv.com/6/90737df6/WOUVHZzZyWKewkNh?x-oss-process=style/medium,小青平1,4337140
105166589,这是我侦不是明真,2天前,phone,https://avatar.hitv.com/6/24b468af/WOUBQpzZyWKesqVE?x-oss-process=style/medium,0.0,这一期玩的有点大！为什么最后反转了！不是以前的玩法了！,,pc,3.0,快乐天使爱昀1314,4337140.0,0,https://avatar.hitv.com/6/90737df6/WOUVHZzZyWKewkNh?x-oss-process=style/medium,小青平1,4337140
105166583,下半年应该就会有的了,2天前,phone,https://eximg.hitv.com/2/mava2_9KDRGp8SQxv8EEKUZ4ypI2sWqNlKfJu0.jpg,0.0,我白什么时候来啊？,,pc,2.0,劳资最6,4337140.0,0,https://avatar.hitv.com/6/90737df6/WOUVHZzZyWKewkNh?x-oss-process=style/medium,小青平1,4337140
105166401,没有啊,2天前,phone,https://avatar.hitv.com/6/c37d806d/WOUm_pzZyWKe0By2?x-oss-process=style/medium,0.0,第二期是不是有bug？？？怎么不能看了,,pc,2.0,此女子泼辣无敌,4337140.0,0,https://avatar.hitv.com/6/90737df6/WOUVHZzZyWKewkNh?x-oss-process=style/medium,小青平1,4337140
105166351,我还以为是明星大侦探呢！没有小白还失望了！嘻嘻！看错名字了,2天前,phone,,,,,,,,,5,https://avatar.hitv.com/5/6b9c84fd/WOUDkJzZyWKetF8L?x-oss-process=style/medium,安静鹿过,4337140
105166189,小白小白   ,2天前,phone,,,,,,,,,6,https://userpic.api.max.mgtv.com/AOC14764106039318829ba744446a4d7d949964031a05ed4b9bf@1wh_1e_1c_0o_0l_60h_60w_90q_1pr,一抹浅笑诠释所有悲伤51yaB,4337140
105166024,喜欢邓伦,2天前,phone,,,,,,,,,2,https://avatar.hitv.com/5/31578965/bb80jhun9l25cmplvsag?x-oss-process=style/medium,张雨欣00BOV,4337140
105166025,哈哈,2天前,phone,,,,,,,,,1,https://avatar.hitv.com/5/5be0c312/bb43k2dmugg6k8ls8gu0?x-oss-process=style/medium,梁静怡46SAI,4337140
105163349,where is 我的撒？,2天前,pad,,,,,,,,,2,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,mg12819893uBF,4337140
105160992,这期也..太像请回答1988了吧.....,2天前,phone,,,,,,,,,4,https://avatar.hitv.com/0/c178004b/b85oggtmugg6k8kv14j0?x-oss-process=style/medium,underwear94909,4337140
105160449,最后邓伦坐着抱着吉他的，真的好帅，有初恋般感觉，以后粉他了😂,2天前,phone,,,,,,,,,4,https://avatar.hitv.com/5/49ba5e4a/b57k5tmn9l22ma57cueg?x-oss-process=style/medium,XIEZ敏,4337140
105159898,为什么死的人物都姓甄呢？因为甄（真）死了,2天前,phone,,,,,,,,,5,https://avatar.hitv.com/7/e8edffa3/b6lpin6n9l25f19hhbb0?x-oss-process=style/medium,唯糖命_马先生,4337140
105158592,孙怡大鼻子小脸，说哪边哪边都没有马思纯美。,2天前,phone,https://eximg.hitv.com/2/mava2_X5lIvn4zFxDSFQIdxfukROQjxD29v5t2.jpg,0.0,把马思纯换成孙怡我就爱看,,pc,4.0,浅雪冰冰,4337140.0,1,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,mg41283256KVk,4337140
105158617,我也是。,2天前,phone,https://eximg.hitv.com/2/mava2_mEf2UvLquzeUoYS3y7KtFRNA6w7QzKoY.jpg,0.0,我看了这个，很喜欢思纯。变她粉丝了😃😃😊😊,,pc,1.0,茜茜46H,4337140.0,0,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,mg41283256KVk,4337140
105158631,会的,2天前,phone,https://userpic.api.max.mgtv.com/AOC1483337878409609931f0a7544d561175512815d8a5ec33f9@1wh_1e_1c_0o_0l_60h_60w_90q_1pr,0.0,韩雪还会上嘛？,,pc,0.0,張小魚有點小綪緒,4337140.0,1,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,mg41283256KVk,4337140
105158663,那叫特点。,2天前,phone,https://avatar.hitv.com/5/96a0c1d1/b8c382un9l258viiddj0?x-oss-process=style/medium,0.0,纯纯是得罪化妆师了吗？？？感觉好丑啊眼睛窄嘴又特别大，面部协调性特差！,,pc,2.0,Yourhighness0,4337140.0,0,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,mg41283256KVk,4337140
105158747,弹幕真的有点没数的，明星究竟来没来，预告没告诉你？开头没告诉你？而且以后几期不清楚有没有自己心仪的明星，微博去问呀，弹幕发了招黑阿！心里都没有点acd数的,2天前,phone,,,,,,,,,5,https://avatar.hitv.com/7/ac4ea517/WOUWnZzZyWKew2_1?x-oss-process=style/medium,腐者若属皆且为所腐,4337140
105158788,我现在才11,2天前,phone,https://avatar.hitv.com/6/00c43234/b3r9m66n9l22phf4ef6g?x-oss-process=style/medium,0.0,"我的1998年，我还没出生呢
",,pc,3.0,笑颜如夏18ZKW,4337140.0,2,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,mg41283256KVk,4337140
105157621,还是不错的😊,2天前,phone,,,,,,,,,3,https://avatar.hitv.com/7/a531013e/b9uo436n9l25e9m8t8s0?x-oss-process=style/medium,用户6393642509,4337140
105157481,想要鬼鬼 白敬亭回来 等着哦,2天前,pad,,,,,,,,,4,https://avatar.hitv.com/5/1a6a2a86/b6emsn5mugg6rpv2sd3g?x-oss-process=style/medium,陈精病23OKE,4337140
105156378,1998我出生的时间,2天前,phone,,,,,,,,,1,https://avatar.hitv.com/6/3f2786b7/WOUvCpzZyWKe1fMQ?x-oss-process=style/medium,姐够拽,4337140
105156307,98年的时候，我最爱的老姐出生了,2天前,pad,,,,,,,,,3,https://avatar.hitv.com/5/49ef20f5/b8hbh5mn9l25ahbr2pm0?x-oss-process=style/medium,一鸣惊人18ATP,4337140
105155713,我喜欢孙怡也来！！！,2天前,phone,,,,,,,,,1,https://avatar.hitv.com/6/74673f8f/b8hna9en9l258vijhaqg?x-oss-process=style/medium,青青子吟57cip,4337140
105155482,我也是,2天前,pad,https://avatar.hitv.com/6/81691ef4/b4frkltmugg8pblfdlcg?x-oss-process=style/medium,0.0,姐姐，我在1998还没出生。,,pc,1.0,花开誰笑43Rlb,4337140.0,0,https://avatar.hitv.com/5/380fe633/b60qqvtmugg6ub4m2v1g?x-oss-process=style/medium,冰狐wky1016,4337140
105155110,同感，明侦涉及很多社会现实问题还会穿插法律知识，挺有教育意义的,2天前,phone,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,0.0,明星大侦探在下半年就有啦，不知道别乱说。真好，看完我是大侦探就有明星大侦探，但我觉得还是明星大侦探好看，因为明星大侦探思考的东西特别多，我是大侦探故事就稍微少了点。,,pc,31.0,mg08042769pCh,4337140.0,5,https://avatar.hitv.com/6/a6f25072/bb2g62en9l25e9mkvps0?x-oss-process=style/medium,water_lion,4337140
105154625,就喜欢听你们夸白白,2天前,pad,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,0.0,白敬亭也好聪明，磊磊也好聪明，都是天才,,pc,4.0,mg81940426ONM,4337140.0,3,https://avatar.hitv.com/5/380fe633/b60qqvtmugg6ub4m2v1g?x-oss-process=style/medium,冰狐wky1016,4337140
105154165,爱伦,2天前,pc,,,,,,,,,2,https://avatar.hitv.com/6/80bd4071/b9a7u66n9l25cmp0eb30?x-oss-process=style/medium,Jackson84oFm,4337140
105153523,邓伦好帅,2天前,phone,,,,,,,,,7,https://eximg.hitv.com/2/mava2_RN7BGdKsKfvCqH8yeajzfIV3iCNjixFo.jpg,慧丽ovo,4337140
105152807,把马思纯换成孙怡我就爱看,2天前,phone,,,,,,,,,6,https://eximg.hitv.com/2/mava2_X5lIvn4zFxDSFQIdxfukROQjxD29v5t2.jpg,浅雪冰冰,4337140
105153019,这广告醉了啊,2天前,phone,,,,,,,,,5,https://avatar.hitv.com/6/751e598c/WOUvFJzZyWKe1fpm?x-oss-process=style/medium,Crystal奶包,4337140
105153012,鬼鬼,2天前,phone,,,,,,,,,1,https://avatar.hitv.com/5/3178969c/b41nd1en9l22ma4taol0?x-oss-process=style/medium,萌中有萌自然萌63YQj,4337140
105152512,我觉得很好看啊，喜欢,2天前,phone,,,,,,,,,1,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,mg29581898spO,4337140
105150909,白敬亭也好聪明，磊磊也好聪明，都是天才,3天前,phone,,,,,,,,,9,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,mg81940426ONM,4337140
