comment_id,content,create_time,device,origin_comment_avatar_key,origin_comment_comment_id,origin_comment_content,origin_comment_create_time,origin_comment_device,origin_comment_up_num,origin_comment_user,origin_comment_videoId,up_num,user_avatar_key,user_nickname,videoId
105172461.0,为什么会跳着放呀？？,1天前,phone,,,,,,,,,0,https://avatar.hitv.com/5/a095e04c/b8rr0a5mugg6e6pj3mqg?x-oss-process=style/medium,肖乐88Vro,4327535.0
105171933.0,那个小姑娘是阿拉蕾吗？,2天前,pc,,,,,,,,,3,https://eximg.hitv.com/2/mava2_58mpvEtt9PrsEZ7zq2yVvyVSp9x9fPOv.jpg,慕辞心属啵啵虎,4327535.0
105171955.0,捕捉exo-l家人一只,2天前,pc,https://eximg.hitv.com/2/mava2_bJUI3IovHGtny1hpaYTnViJm3M3BBViz.jpg,0.0,这个真的不能和明侦比,,pc,1.0,可爱的灿勋竹马,4327535.0,0,https://eximg.hitv.com/2/mava2_58mpvEtt9PrsEZ7zq2yVvyVSp9x9fPOv.jpg,慕辞心属啵啵虎,4327535.0
105172134.0,我是大侦探就是明星大侦探,2天前,phone,https://avatar.hitv.com/6/4b3f2a25/b9u6fhdmugg6e6puasr0?x-oss-process=style/medium,0.0,这不就是照抄明星大侦探的吗，没明星大侦探好看,,pc,0.0,诺诺84wzc,4327535.0,0,https://avatar.hitv.com/6/b7510fc0/b87obetmugg6brhmdv60?x-oss-process=style/medium,QQ_adZ95emFpMpf,4327535.0
105172160.0,还不错,2天前,phone,,,,,,,,,3,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,mg07522209Kyx,4327535.0
105172057.0,这不就是照抄明星大侦探的吗，没明星大侦探好看,2天前,phone,,,,,,,,,1,https://avatar.hitv.com/6/4b3f2a25/b9u6fhdmugg6e6puasr0?x-oss-process=style/medium,诺诺84wzc,4327535.0
105171661.0,我觉得有些评论真的太代入化了！！！本来这个只是芒果自制的，本身就和明星大侦探不一样。而且。明星大侦探本来就还有下一级，本来都是越演越投入，然后在学习怎么去玩。不可能第一期，第一季就做到所有人都觉得好看。经典永远是经典。,2天前,phone,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,0.0,真的很无聊 而且很尴 全程何老师一个人带节奏  剧情很乱  没有什么推理部分 ,,pc,4.0,bakpw505,4327535.0,3,https://avatar.hitv.com/5/5d47dd97/WOTd05zZyWKek7w2?x-oss-process=style/medium,北风承欢79wrV,4327535.0
105171792.0,我也觉得挺好的。,2天前,pad,https://avatar.hitv.com/6/25391e0a/b3tdgplmugg8nvtennkg?x-oss-process=style/medium,0.0,我觉得挺好的啊  挺悬疑的,,pc,0.0,JiacksronG,4327535.0,0,https://avatar.hitv.com/5/a8f8c24b/b6pjdhen9l2095emdc10?x-oss-process=style/medium,郑恩素,4327535.0
105170970.0,小公主在哪都能见你,2天前,phone,https://userpic.api.max.mgtv.com/AOC14717925283446354ed32f6c90e3a3c3315410970e53c22ff@1wh_1e_1c_0o_0l_60h_60w_90q_1pr,0.0,终于等到你，还好我没放弃,,pc,0.0,小公主贝儿,4327535.0,0,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,t505838,4327535.0
105170597.0,这个真的不能和明侦比,2天前,phone,,,,,,,,,4,https://eximg.hitv.com/2/mava2_bJUI3IovHGtny1hpaYTnViJm3M3BBViz.jpg,可爱的灿勋竹马,4327535.0
105170657.0,看到我是大侦探出来的时候，我吓了一跳，不会，我是大侦探，从此就代替明星大侦探了吧！不然为什么突然出一个节目？,2天前,phone,,,,,,,,,2,https://eximg.hitv.com/2/mava2_nwVbRCxs8mI6gyVeP2IRZyQPBzgWDRGo.jpg,花的背影,4327535.0
105170187.0,不是,2天前,pad,https://avatar.hitv.com/6/08a71232/b5t022dmugg6td8ijmvg?x-oss-process=style/medium,0.0,这就是明星大侦探第四季,,pc,0.0,就不告诉你46liI,4327535.0,0,https://avatar.hitv.com/5/8707860e/WOUFp5zZyWKetgd8?x-oss-process=style/medium,雪20lpq,4327535.0
105170547.0,新人好尴,2天前,phone,,,,,,,,,2,https://eximg.hitv.com/2/mava2_bJUI3IovHGtny1hpaYTnViJm3M3BBViz.jpg,可爱的灿勋竹马,4327535.0
105169401.0,看不到小白跟鬼鬼了吗？,2天前,phone,,,,,,,,,1,https://eximg.hitv.com/2/mava2_KOSPR3AcIsCOhBzI7B6mP78G2mie0oJh.jpg,宝贝闺女爱你哟,4327535.0
105169417.0,你的头像是鹿晗名字却是坤坤,2天前,phone,https://avatar.hitv.com/6/9a375273/b3q7r0mn9l22g8djfv9g?x-oss-process=style/medium,0.0,这两个都不是一个节目，OK？,,pc,0.0,坤坤坤Ikun,4327535.0,0,https://eximg.hitv.com/2/mava2_zmIjiIX3K6cdHIXxewAX3K18tBPcQcLR.jpg,爱可甜可咸的奶坤,4327535.0
105168285.0,为什么没有我撒撒,2天前,pad,,,,,,,,,2,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,mg98868492bqV,4327535.0
105169167.0,我要撒贝宁！！！,2天前,pad,,,,,,,,,3,https://avatar.hitv.com/6/d1ecc2ea/barktn5mugg6i6b0ji50?x-oss-process=style/medium,怼F,4327535.0
105168755.0,就我觉得全程尴尬吗&hellip;&hellip;,2天前,pad,,,,,,,,,4,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,mg98868492bqV,4327535.0
105168729.0,这应该不是明星大侦探吧 没有撒贝宁笑点少很多啊啊,2天前,phone,,,,,,,,,4,https://eximg.hitv.com/2/mava2_ONSBCnaUBTCFGTzryaatyX7AG1KZNPbs.jpg,DY_ta,4327535.0
105168328.0,剧情是不错，就是请错了人,2天前,phone,,,,,,,,,6,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,mg40236190ImE,4327535.0
105168049.0,这就是明星大侦探第四季,2天前,phone,,,,,,,,,0,https://avatar.hitv.com/6/08a71232/b5t022dmugg6td8ijmvg?x-oss-process=style/medium,就不告诉你46liI,4327535.0
105168060.0,我觉得挺好的啊  挺悬疑的,2天前,phone,,,,,,,,,3,https://avatar.hitv.com/6/25391e0a/b3tdgplmugg8nvtennkg?x-oss-process=style/medium,JiacksronG,4327535.0
105168068.0,我的撒撒呢，小白呢，鬼鬼呢,2天前,phone,,,,,,,,,5,https://avatar.hitv.com/6/c5ab1e4b/b4ucf4dmugg8r6kqfnj0?x-oss-process=style/medium,妖孽白YoonA47646,4327535.0
105167698.0,马思纯好丑讨厌马思纯,2天前,phone,,,,,,,,,2,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,mg02323917dOB,4327535.0
105167239.0,嗯嗯，是的😁,2天前,phone,https://avatar.hitv.com/6/3cfd757b/b7gcclmn9l258vi9nb8g?x-oss-process=style/medium,0.0,你的头像是源哥吗,,pc,2.0,唐鸢,4327535.0,0,https://avatar.hitv.com/6/4cac24ec/b6dp6rdmugg6rpv2cslg?x-oss-process=style/medium,asd49KAe,4327535.0
105166532.0,一个综艺演那么多苦情戏干嘛,2天前,phone,,,,,,,,,6,https://avatar.hitv.com/6/ff26f5e4/b409m96n9l22ma4sr340?x-oss-process=style/medium,娇了i,4327535.0
105166069.0,很好看呀，,2天前,phone,,,,,,,,,2,https://eximg.hitv.com/2/mava2_Nn4wnM3Gk13gL11jriuZg7IUS7DPmAlH.jpg,白夜行72993,4327535.0
105166006.0,不知道为什么看得有点尴尬,2天前,phone,,,,,,,,,4,https://avatar.hitv.com/5/240c08e7/WOT8gpzZyWKerp9z?x-oss-process=style/medium,拥有盛世美颜的兔子,4327535.0
105165615.0,看不下去了,2天前,pc,,,,,,,,,2,https://avatar.hitv.com/5/492fb1a0/b4f9j26n9l22phfbp350?x-oss-process=style/medium,鬼37RxT,4327535.0
105165619.0,我宁可看向往的生活,2天前,pc,,,,,,,,,3,https://avatar.hitv.com/5/492fb1a0/b4f9j26n9l22phfbp350?x-oss-process=style/medium,鬼37RxT,4327535.0
105165861.0,这两个都不是一个节目，OK？,2天前,pad,https://avatar.hitv.com/5/af92683f/b5k3bh6n9l22phfjqkqg?x-oss-process=style/medium,0.0,还是喜欢叫明星大侦探,,pc,1.0,樱桃物语19dAC,4327535.0,0,https://avatar.hitv.com/6/9a375273/b3q7r0mn9l22g8djfv9g?x-oss-process=style/medium,坤坤坤Ikun,4327535.0
105165820.0,还是喜欢叫明星大侦探,2天前,phone,,,,,,,,,6,https://avatar.hitv.com/5/af92683f/b5k3bh6n9l22phfjqkqg?x-oss-process=style/medium,樱桃物语19dAC,4327535.0
105164433.0,魄呢,2天前,phone,,,,,,,,,4,https://avatar.hitv.com/5/d7001705/b84k6dmn9l25e9lknms0?x-oss-process=style/medium,微笑感染嘴角的奈,4327535.0
105163265.0,哦，我想起来了！张天爱穿的衣服仿佛是楚乔穿的衣服！,2天前,phone,,,,,,,,,2,https://avatar.hitv.com/6/2dbc9a3e/b8rs6slmugg6k8l5nnpg?x-oss-process=style/medium,萤火虫99nuN,4327535.0
105162917.0,第一期是不是换了制作团队，感觉剧情设计配置好低了，前几季越到后面脑洞大到起鸡皮疙瘩,2天前,phone,,,,,,,,,4,https://eximg.hitv.com/2/mava2_GzvjV0qFlsRKxTMkV3R02A9vUVnLeHYc.jpg,Merci24eBG,4327535.0
105160789.0,希望还有撒他们，哎，换了人，不喜欢,2天前,phone,,,,,,,,,3,https://avatar.hitv.com/5/1d3ed3ad/WOUhTpzZyWKey95G?x-oss-process=style/medium,小熊619,4327535.0
105159736.0,请问这个好看、还是明星大侦探？,2天前,phone,,,,,,,,,3,https://eximg.hitv.com/2/mava2_7dXpwV15S96mCqgVzVEXd35u7kKGebr1.jpg,Mu_En,4327535.0
105159888.0,除了炅，昀，磊，其他几个都不喜欢，尬到底，剧情不好看。,2天前,phone,,,,,,,,,4,https://eximg.hitv.com/2/mava2_g1fqOn7sALw8JY5txNLXVYpUUBF6ADSA.jpg,米淼淼,4327535.0
105160007.0,说实话真的当成戏来演了，又哭又作的，不像是综艺了，搞得跟拍电影一样，好怀念狗头侦探啊,2天前,phone,,,,,,,,,4,https://eximg.hitv.com/2/mava2_aOPnPlRP8PtAbJqkokBKaXt7eyrCe0ys.jpg,孑然啊,4327535.0
105158965.0,对耶,2天前,phone,https://eximg.hitv.com/2/mava2_0awmukusfHBv8FQz9WX1HaYzf926KIZs.jpg,0.0,哇，真的是搞不懂芒果tv老是广告那么长,,pc,3.0,现世安然呐,4327535.0,1,https://avatar.hitv.com/5/952c2f4e/bb901iun9l25cmpmai7g?x-oss-process=style/medium,看着天念尓40WFU,4327535.0
105158979.0,鬼鬼白白撒撒,2天前,phone,,,,,,,,,3,https://avatar.hitv.com/5/98327230/b7av355mugg6e6p32mhg?x-oss-process=style/medium,千阳奚落75qyi,4327535.0
105159048.0,哎，这是档推理节目，谁看你在那演戏，又不是演员的诞生火身临其境,2天前,phone,https://avatar.hitv.com/5/552fc086/WOTmdJzZyWKem21u?x-oss-process=style/medium,0.0,韩雪演的好好啊 看个综艺感动死了,,pc,3.0,摸了胸就跑的宋仲基,4327535.0,3,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,mg68018483zkS,4327535.0
105156892.0,我觉得挺好的啊 大家都很进入角色 第一季做成这样挺好的啊,2天前,phone,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,0.0,真的很无聊 而且很尴 全程何老师一个人带节奏  剧情很乱  没有什么推理部分 ,,pc,4.0,bakpw505,4327535.0,4,https://avatar.hitv.com/6/a37e3de8/bb8vukdmugg6i6b4ht80?x-oss-process=style/medium,衫楠如画,4327535.0
105156954.0,有明星大侦探，这个没有代替的意思,2天前,pad,https://avatar.hitv.com/6/5f5b01dc/b83cvdun9l25e9lk1b20?x-oss-process=style/medium,0.0,有啊，这只是弟妹片,,pc,2.0,与君执手30YdM,4327535.0,0,https://avatar.hitv.com/6/9a375273/b3q7r0mn9l22g8djfv9g?x-oss-process=style/medium,坤坤坤Ikun,4327535.0
105156903.0,不是，这个是湖南台播出的，在电视上也能看,2天前,pad,https://avatar.hitv.com/6/68acd40b/b3nnj86n9l22htqjtpsg?x-oss-process=style/medium,0.0,是不是第四季啊！,,pc,0.0,李是我易生的峰景29vdt,4327535.0,0,https://avatar.hitv.com/6/9a375273/b3q7r0mn9l22g8djfv9g?x-oss-process=style/medium,坤坤坤Ikun,4327535.0
105155666.0,哭啥&middot;zz吧,2天前,pc,,,,,,,,,1,https://eximg.hitv.com/2/mava2_D3QQMFnfWuGYrRIzQoIWXKBtrtAr0phO.jpg,mg19967511tTd,4327535.0
105155176.0,是不是第四季啊！,2天前,phone,,,,,,,,,0,https://avatar.hitv.com/6/68acd40b/b3nnj86n9l22htqjtpsg?x-oss-process=style/medium,李是我易生的峰景29vdt,4327535.0
105155278.0,为什么没有撒撒,2天前,pad,,,,,,,,,3,https://avatar.hitv.com/5/48b6dc9a/ba1da26n9l25ahccqggg?x-oss-process=style/medium,Rebekah73SsT,4327535.0
105155281.0,我要撒撒,2天前,pad,,,,,,,,,6,https://avatar.hitv.com/5/48b6dc9a/ba1da26n9l25ahccqggg?x-oss-process=style/medium,Rebekah73SsT,4327535.0
105155274.0,对对对,2天前,pad,https://avatar.hitv.com/5/911332eb/b6dr0v5mugg6td8rtq20?x-oss-process=style/medium,0.0,对对对,,pc,0.0,一晨参加活动请私聊滴滴我噢,4327535.0,0,https://avatar.hitv.com/5/48b6dc9a/ba1da26n9l25ahccqggg?x-oss-process=style/medium,Rebekah73SsT,4327535.0
105155086.0,还以为这是第四季大真探幸亏不是。要不然真是泪奔无语了。,2天前,phone,https://avatar.hitv.com/5/f25ec512/WOUDfpzZyWKetFCn?x-oss-process=style/medium,0.0,没有撒明灯的侦探有什么看头,,pc,12.0,A小贤朋友,4327535.0,1,https://avatar.hitv.com/6/9decc367/b40unden9l22hq54oltg?x-oss-process=style/medium,Sddddddd78dql,4327535.0
105154789.0,对对对,2天前,phone,https://avatar.hitv.com/5/f25ec512/WOUDfpzZyWKetFCn?x-oss-process=style/medium,0.0,没有撒明灯的侦探有什么看头,,pc,12.0,A小贤朋友,4327535.0,0,https://avatar.hitv.com/5/911332eb/b6dr0v5mugg6td8rtq20?x-oss-process=style/medium,一晨参加活动请私聊滴滴我噢,4327535.0
105154810.0,哇，真的是搞不懂芒果tv老是广告那么长,2天前,phone,,,,,,,,,6,https://eximg.hitv.com/2/mava2_0awmukusfHBv8FQz9WX1HaYzf926KIZs.jpg,现世安然呐,4327535.0
105154448.0,想狗头侦探和何炅一起,2天前,phone,,,,,,,,,2,https://avatar.hitv.com/6/b22e6331/b97ca4dmugg6i6agqkq0?x-oss-process=style/medium,雨露蔷薇69xGk,4327535.0
105154185.0,真话，张天爱 好尴尬！！！！特别出戏,2天前,phone,,,,,,,,,5,https://avatar.hitv.com/0/8c5a31e7/b6tpo1n6jlt7t174jptg?x-oss-process=style/large,mg27064628krH,4327535.0
105153685.0,小白和幂还有魏大勋加盟了，你在微博搜索杨幂白敬亭，啦啦啦，开心,2天前,pc,https://eximg.hitv.com/2/mava2_XCp2ZJMeytM9TG8OlYFndkol9xwy8r7z.jpg,0.0,为什么没有白白？&hellip;&hellip;,,pc,0.0,一张信笺,4327535.0,1,https://avatar.hitv.com/6/3feb0c2c/bb8tijdmugg6brikgfog?x-oss-process=style/medium,杨小姐幂,4327535.0
105152488.0,为什么没有白白？&hellip;&hellip;,2天前,phone,,,,,,,,,3,https://eximg.hitv.com/2/mava2_XCp2ZJMeytM9TG8OlYFndkol9xwy8r7z.jpg,一张信笺,4327535.0
105152401.0,爱伦,2天前,pc,,,,,,,,,1,https://avatar.hitv.com/6/80bd4071/b9a7u66n9l25cmp0eb30?x-oss-process=style/medium,Jackson84oFm,4327535.0
105151938.0,没有撒不怎么好看,2天前,phone,,,,,,,,,2,https://avatar.hitv.com/6/2e653e1d/b6ss2plmuggaon5tgg6g?x-oss-process=style/medium,124717383,4327535.0
105151948.0,没有撒不咋的,2天前,phone,,,,,,,,,0,https://avatar.hitv.com/6/2e653e1d/b6ss2plmuggaon5tgg6g?x-oss-process=style/medium,124717383,4327535.0
